age,gender,marital_status,education,monthly_salary,employment_type,years_of_employment,company_type,house_type,monthly_rent,family_size,dependents,school_fees,college_fees,travel_expenses,groceries_utilities,other_monthly_expenses,existing_loans,current_emi_amount,credit_score,bank_balance,emergency_fund,emi_scenario,requested_amount,requested_tenure,emi_eligibility,max_monthly_emi,total_expenses,disposable_income,expense_to_income_ratio,foir,emi_burden_ratio,savings_to_income_ratio,emergency_fund_buffer_months,loan_to_income_ratio,requested_monthly_installment_estimate,per_capita_disposable_income,affordability_index,credit_risk_tier,employment_stability_score,financial_health_score
48.0,Male,Married,Post Graduate,107300.0,Government,13.2,Large Indian,Rented,23600.0,4,3,8700.0,0.0,7300.0,25600.0,19500.0,No,0.0,836.0,676700.0,271700.0,Education EMI,291000.0,34,Eligible,16407.6,84700.0,22600.0,0.789375582471674,0.21994408201099774,0.0,8.838769804204672,3.2077922077543355,0.2260018639327229,8558.82327768167,5650.0,2.640549905533406,Excellent,Senior/Veteran,84.84995340226607
58.0,Female,Married,Professional,30900.0,Private,2.1,Large Indian,Own,0.0,3,2,0.0,0.0,3400.0,5000.0,4200.0,No,0.0,700.0,205600.0,107700.0,Personal Loan EMI,122000.0,26,Eligible,10065.0,12600.0,18300.0,0.4077669902780658,0.0,0.0,10.139158575723652,8.547619046940666,0.32901833872618924,4692.307511834326,6100.0,3.9000001491688527,Good,Moderate,100.0
38.0,Female,Married,Graduate,87800.0,Private,2.1,Large Indian,Rented,27000.0,3,2,4300.0,15400.0,7900.0,21400.0,14300.0,No,0.0,723.0,275900.0,76100.0,Education EMI,178000.0,48,Not_Eligible,500.0,90300.0,-2500.0,1.028473804088514,0.3075170842789577,0.0,4.009111617266411,0.8427464008766031,0.16894457099452453,3708.3332560763906,-833.3333333333334,-0.6741573172339351,Good,Moderate,29.9358276773019
27.0,Male,Single,Graduate,102900.0,Private,0.5,Large Indian,Family,0.0,2,1,4000.0,18200.0,12400.0,16800.0,17700.0,Yes,21900.0,655.0,504400.0,287200.0,Education EMI,63000.0,34,Eligible,3332.0,69100.0,11900.0,0.6715257531518802,0.21282798833612412,0.21282798833612412,7.6929057336473,3.1560439560092743,0.051020408163223986,1852.9411219723202,5950.0,6.422222407645148,Fair,Probation/Junior,94.27793974784959
32.0,Female,Married,Graduate,51100.0,Private,0.6,Large Indian,Rented,16200.0,5,4,2900.0,0.0,6600.0,14900.0,4800.0,No,0.0,692.0,110800.0,57400.0,Home Appliances EMI,196000.0,12,Not_Eligible,2280.0,45400.0,5700.0,0.8884540117242964,0.31702544030690755,0.0,3.291585127137151,1.2643171805888918,0.31963470319582576,16333.331972222337,1140.0,0.3489796208970012,Fair,Probation/Junior,68.24526496500076
32.0,Male,Married,Graduate,44600.0,Private,4.0,Mid-size,Family,0.0,4,3,0.0,13300.0,2500.0,11000.0,7000.0,No,0.0,693.0,144600.0,54400.0,Education EMI,401000.0,8,Not_Eligible,5400.0,33800.0,10800.0,0.7578475336152949,0.0,0.0,4.4618834079717065,1.6094674555736843,0.7492526158431442,50124.993734375785,2700.0,0.2154613735617863,Fair,Established,80.41953458864484
27.0,Male,Married,Post Graduate,95600.0,Private,1.2,MNC,Rented,20300.0,3,2,0.0,0.0,7700.0,23400.0,14300.0,No,0.0,736.0,466600.0,277400.0,Personal Loan EMI,210000.0,49,Eligible,14950.0,65700.0,29900.0,0.6872384937166607,0.21234309623208847,0.0,7.782426778161272,4.222222222157957,0.18305439330527976,4285.714198250731,9966.666666666666,6.976666807419729,Good,Moderate,93.02092050266714
48.0,Male,Married,Post Graduate,49100.0,Private,8.5,Small,Family,0.0,3,2,11100.0,0.0,2900.0,11300.0,3200.0,No,0.0,742.0,159100.0,94100.0,Home Appliances EMI,74000.0,15,Eligible,10300.0,28500.0,20600.0,0.5804480651612943,0.0,0.0,5.156822810485604,3.301754385849061,0.12559402579747864,4933.3330044444665,6866.666666666667,4.175675953207633,Good,Senior/Veteran,100.0
32.0,Female,Married,Post Graduate,67300.0,Government,1.6,Mid-size,Rented,19400.0,4,3,0.0,0.0,7100.0,15100.0,7800.0,No,0.0,735.0,251500.0,119800.0,Personal Loan EMI,660000.0,23,Not_Eligible,8950.0,49400.0,17900.0,0.7340267459029121,0.28826151559749985,0.0,5.517087667079984,2.4251012145258075,0.8172362555710534,28695.650926276045,4475.0,0.6237879058873529,Good,Moderate,86.40336640039607
48.0,Female,Married,Professional,63200.0,Private,2.5,Large Indian,Family,0.0,4,3,0.0,0.0,7000.0,14800.0,12100.0,No,0.0,675.0,277700.0,106500.0,Personal Loan EMI,256000.0,22,High_Risk,14650.0,33900.0,29300.0,0.5363924050548039,0.0,0.0,6.079113923954444,3.14159292026131,0.33755274261558865,11636.36310743804,7325.0,2.5179688642367375,Fair,Moderate,100.0
58.0,Male,Single,Professional,84300.0,Government,2.3,Large Indian,Family,0.0,1,0,0.0,0.0,4500.0,25300.0,14000.0,Yes,25200.0,754.0,245900.0,147100.0,E-commerce Shopping EMI,192000.0,22,Not_Eligible,6426.0,43800.0,15300.0,0.5195729537304915,0.298932384338091,0.298932384338091,4.661921708129753,2.131884057940118,0.1897983392643438,8727.27233057853,15300.0,1.7531250794866213,Excellent,Moderate,95.65942028970059
48.0,Male,Married,Graduate,83100.0,Private,3.3,Small,Rented,15800.0,4,3,7500.0,0.0,10000.0,22700.0,10700.0,No,0.0,731.0,536000.0,315700.0,Home Appliances EMI,183000.0,19,Not_Eligible,9020.0,66700.0,16400.0,0.8026474127460572,0.19013237063549782,0.0,10.249097472800853,4.733133433212397,0.18351383874831176,9631.57844044324,4100.0,1.7027323298778583,Good,Established,83.78820698031542
27.0,Female,Married,Professional,91800.0,Self-employed,1.3,Large Indian,Rented,17400.0,4,3,0.0,0.0,12100.0,15400.0,16300.0,Yes,26400.0,599.0,245000.0,124900.0,Education EMI,416000.0,13,Not_Eligible,1058.4,61200.0,4200.0,0.6666666666594045,0.4771241830013386,0.28758169934327255,4.029411764661989,1.4257990867417147,0.3776325344949368,31999.99753846173,1050.0,0.13125001009205228,Poor,Moderate,81.39696929086251
32.0,Female,Married,Graduate,50000.0,Private,1.4,MNC,Family,0.0,3,2,5500.0,0.0,6400.0,9200.0,3500.0,No,0.0,811.0,161300.0,35600.0,Education EMI,461000.0,35,Not_Eligible,15240.0,24600.0,25400.0,0.49199999999016,0.0,0.0,3.93799999992124,1.447154471485888,0.7683333333320528,13171.428195102053,8466.666666666666,1.9284165408514216,Excellent,Moderate,92.23577235742944
32.0,Male,Married,Graduate,40100.0,Private,0.5,Large Indian,Rented,10900.0,4,3,0.0,0.0,4100.0,9600.0,7100.0,No,0.0,736.0,62100.0,20000.0,Personal Loan EMI,109000.0,24,Not_Eligible,2688.0,31700.0,8400.0,0.7905236907533535,0.2718204488710269,0.0,2.0473815460836065,0.63091482647852,0.22651704073103385,4541.666477430564,2100.0,1.8495413610606513,Good,Probation/Junior,72.91267887212432
38.0,Male,Married,Professional,48900.0,Private,0.6,Startup,Family,0.0,3,2,2000.0,21000.0,4100.0,8900.0,8900.0,No,0.0,692.0,229700.0,86400.0,Personal Loan EMI,725000.0,32,Not_Eligible,1600.0,44900.0,4000.0,0.9182004089791779,0.0,0.0,6.4642126788044125,1.9242761692221764,1.235514655757949,22656.24929199221,1333.3333333333333,0.17655172964737978,Fair,Probation/Junior,69.16534812777665
48.0,Female,Married,Post Graduate,97600.0,Private,5.0,Mid-size,Rented,24400.0,2,1,14900.0,0.0,6700.0,20800.0,16400.0,No,0.0,794.0,152400.0,52800.0,E-commerce Shopping EMI,31000.0,22,Eligible,6912.0,83200.0,14400.0,0.8524590163847084,0.24999999999743855,0.0,2.1024590163719012,0.6346153846077571,0.02646857923495008,1409.090845041325,7200.0,10.21935529597336,Excellent,Established,67.97635561226211
32.0,Male,Married,Professional,135800.0,Private,0.5,MNC,Rented,37100.0,3,2,0.0,0.0,11800.0,20800.0,9300.0,No,0.0,619.0,911300.0,488800.0,Education EMI,172000.0,29,Eligible,19993.6,79000.0,56800.0,0.581737849774803,0.27319587628664804,0.0,10.31001472746458,6.187341772073578,0.10554737358854593,5931.034278240197,18933.333333333332,9.576744514664387,Poor,Probation/Junior,100.0
58.0,Male,Married,Graduate,20800.0,Government,0.8,Startup,Rented,4500.0,3,2,13700.0,0.0,2500.0,5800.0,2600.0,Yes,5500.0,622.0,131000.0,44600.0,Home Appliances EMI,161000.0,17,Not_Eligible,500.0,29100.0,-13800.0,1.3990384614712001,0.4807692307461169,0.26442307691036426,8.442307691901812,1.2890173410032075,0.645032051279467,9470.587678200724,-4600.0,-1.4571429427032832,Poor,Probation/Junior,5.0
38.0,Male,Married,Professional,75300.0,Private,2.3,MNC,Rented,13400.0,5,4,11100.0,0.0,7700.0,18400.0,9700.0,No,0.0,732.0,334700.0,107200.0,Home Appliances EMI,288000.0,15,Not_Eligible,7500.0,60300.0,15000.0,0.8007968127383693,0.17795484727519317,0.0,5.868525896336408,1.7777777777482955,0.3187250996012409,19199.998720000087,3000.0,0.7812500520426432,Good,Moderate,77.82514386967192
48.0,Male,Married,Graduate,15000.0,Private,2.2,Large Indian,Own,0.0,5,4,6800.0,0.0,900.0,2500.0,2800.0,No,0.0,672.0,113100.0,25200.0,Education EMI,52000.0,35,Not_Eligible,1100.0,13000.0,2000.0,0.8666666666088889,0.0,0.0,9.219999999385333,1.938461538312426,0.2888888888872839,1485.7142432653075,400.0,1.3461538837093192,Fair,Moderate,73.35897436285101
48.0,Female,Single,Graduate,52900.0,Private,4.0,Mid-size,Rented,10200.0,1,0,0.0,0.0,6900.0,8800.0,6100.0,Yes,11200.0,713.0,50500.0,10800.0,E-commerce Shopping EMI,142000.0,7,Not_Eligible,2716.0,32000.0,9700.0,0.604914933825994,0.40453686199613353,0.2117202268390979,1.1587901701104197,0.24999999999421296,0.2236925015749469,20285.711387755517,9700.0,0.4781690823707945,Good,Established,85.5392249541622
27.0,Female,Single,Graduate,70100.0,Government,5.0,Large Indian,Family,0.0,2,1,7000.0,0.0,8800.0,16900.0,6100.0,No,0.0,300.0,105500.0,62800.0,Vehicle EMI,712000.0,56,High_Risk,16526.4,38800.0,31300.0,0.5534950071247718,0.0,0.0,2.400855920079874,1.6185567009892123,0.8464098906314237,12714.285487244902,15650.0,2.4617977965760383,Poor,Established,93.09278350494606
32.0,Male,Single,Graduate,306835.0,Private,0.5,Mid-size,Rented,24400.0,1,0,0.0,0.0,8200.0,17200.0,6500.0,No,0.0,813.0,583500.0,140400.0,Education EMI,424000.0,13,Not_Eligible,9081.6,56300.0,250535.0,0.18348623853151208,0.07952156696569973,0.0,2.3592484560028706,2.4937833036857233,0.11515418167198573,32615.38210650907,250535.0,7.68149823215835,Excellent,Probation/Junior,97.46891651842861
38.0,Male,Married,Graduate,40500.0,Self-employed,4.9,MNC,Rented,13300.0,2,1,2800.0,12600.0,5100.0,7900.0,7600.0,No,0.0,598.0,316000.0,97700.0,Vehicle EMI,1040000.0,47,Not_Eligible,500.0,49300.0,-8800.0,1.2172839505872275,0.32839506172028654,0.0,10.214814814562597,1.9817444218664961,2.139917695468848,22127.65910366683,-4400.0,-0.39769231613587347,Poor,Established,20.526006062354277
32.0,Female,Single,Graduate,60300.0,Private,1.8,Large Indian,Rented,19300.0,3,2,0.0,0.0,5500.0,17700.0,6700.0,Yes,6200.0,792.0,446300.0,174700.0,E-commerce Shopping EMI,14000.0,11,Eligible,2263.8,49200.0,4900.0,0.8159203979964192,0.42288557213229044,0.10281923714589022,10.29850746251578,3.1534296028311655,0.019347705914843357,1272.727157024804,1633.3333333333333,3.850000346974999,Excellent,Moderate,81.12437811102613
27.0,Female,Single,High School,55600.0,Private,1.3,Mid-size,Own,0.0,2,1,0.0,0.0,4700.0,11800.0,7700.0,No,0.0,617.0,177500.0,78800.0,Home Appliances EMI,52000.0,26,Eligible,12560.0,24200.0,31400.0,0.4352517985533228,0.0,0.0,4.609712230132919,3.256198346972884,0.07793764987997912,1999.999923076926,15700.0,15.700000595996153,Poor,Moderate,100.0
38.0,Male,Married,Graduate,90900.0,Private,3.4,MNC,Own,0.0,3,2,0.0,0.0,12500.0,22500.0,6100.0,No,0.0,713.0,646800.0,226600.0,Education EMI,401000.0,45,Eligible,27390.0,41100.0,49800.0,0.4521452145164781,0.0,0.0,9.608360835977907,5.5133819949996745,0.3676200953425306,8911.110913086424,16600.0,5.588528801866624,Good,Established,100.0
27.0,Male,Single,Graduate,54800.0,Private,2.5,Mid-size,Own,0.0,2,1,0.0,0.0,4600.0,14900.0,8700.0,No,0.0,725.0,322200.0,93400.0,E-commerce Shopping EMI,142000.0,10,Not_Eligible,13300.0,28200.0,26600.0,0.5145985401365949,0.0,0.0,7.583941605701023,3.3120567374712038,0.21593673965903903,14199.998580000143,13300.0,1.8732396238117435,Good,Moderate,100.0
48.0,Male,Married,Professional,94000.0,Private,2.5,Mid-size,Family,0.0,4,3,2200.0,0.0,9200.0,19800.0,11500.0,No,0.0,682.0,317700.0,131500.0,Vehicle EMI,440000.0,47,Eligible,25650.0,42700.0,51300.0,0.4542553191441037,0.0,0.0,4.778723404204482,3.0796252926679246,0.3900709219854698,9361.701928474427,12825.0,5.479772843278297,Fair,Moderate,100.0
38.0,Female,Married,Graduate,60600.0,Self-employed,7.4,Startup,Own,0.0,5,4,0.0,6800.0,8500.0,11200.0,5900.0,No,0.0,686.0,453700.0,131400.0,Education EMI,435000.0,39,High_Risk,13959.0,32400.0,28200.0,0.534653465337712,0.0,0.0,9.65511551139183,4.055555555430384,0.5981848184810256,11153.845867850107,5640.0,2.5282759266698784,Fair,Senior/Veteran,100.0
48.0,Female,Married,High School,36100.0,Private,1.1,Startup,Own,0.0,3,2,0.0,17500.0,2600.0,7200.0,3000.0,No,0.0,673.0,54700.0,26300.0,Vehicle EMI,688000.0,18,Not_Eligible,2320.0,30300.0,5800.0,0.8393351800321514,0.0,0.0,2.243767312957236,0.8679867986512215,1.58818097875903,38222.220098765545,1933.3333333333333,0.15174419447277415,Fair,Moderate,70.19311959068399
32.0,Male,Married,Graduate,23400.0,Private,8.3,Mid-size,Own,0.0,5,4,0.0,12700.0,3100.0,3800.0,1700.0,No,0.0,769.0,57300.0,21800.0,E-commerce Shopping EMI,64000.0,14,Not_Eligible,1260.0,21300.0,2100.0,0.9102564102175104,0.0,0.0,3.380341880197421,1.0234741783557053,0.22792022791941624,4571.428244897983,420.0,0.45937503271201163,Excellent,Senior/Veteran,65.29685807437768
27.0,Male,Married,High School,16000.0,Government,2.5,MNC,Rented,3900.0,3,2,5100.0,17600.0,1100.0,3600.0,1800.0,Yes,3200.0,804.0,42900.0,13600.0,Home Appliances EMI,225000.0,26,Not_Eligible,500.0,33100.0,-20300.0,2.068749999870703,0.4437499999722656,0.19999999998749998,3.531249999779297,0.374655647372599,1.1718749999938964,8653.845821005929,-6766.666666666667,-2.3457778677289327,Excellent,Moderate,5.0
38.0,Male,Married,Professional,108700.0,Self-employed,6.0,MNC,Family,0.0,4,3,0.0,19600.0,9100.0,31600.0,6200.0,Yes,15900.0,641.0,101200.0,36400.0,Home Appliances EMI,35000.0,33,Eligible,5302.08,66500.0,26300.0,0.6117755289732127,0.14627414903269298,0.14627414903269298,1.2658693652137456,0.441747572810173,0.026832260042911046,1060.606028466484,6575.0,24.79714358519126,Poor,Established,86.26669554619384
38.0,Male,Married,Graduate,71900.0,Government,0.5,Large Indian,Rented,16800.0,3,2,0.0,13300.0,4400.0,13000.0,13800.0,No,0.0,641.0,284200.0,85100.0,Personal Loan EMI,519000.0,30,Not_Eligible,4240.0,61300.0,10600.0,0.8525730180688099,0.23365785813305068,0.0,5.136300417174739,1.3882544861111215,0.6015299026418619,17299.999423333353,3533.3333333333335,0.6127167833942553,Poor,Probation/Junior,71.73543098505081
32.0,Female,Single,Post Graduate,45200.0,Private,4.6,Large Indian,Own,0.0,1,0,0.0,0.0,4700.0,10300.0,8700.0,No,0.0,586.0,330300.0,139200.0,Vehicle EMI,1008000.0,16,Not_Eligible,9460.0,23700.0,21500.0,0.5243362831742403,0.0,0.0,10.387168141363116,5.873417721271164,1.8584070796425913,62999.99606250024,21500.0,0.3412698625937894,Poor,Established,100.0
32.0,Female,Married,Post Graduate,111500.0,Government,2.9,Large Indian,Own,0.0,3,2,0.0,0.0,6300.0,24800.0,10000.0,No,0.0,699.0,404500.0,107200.0,Personal Loan EMI,945000.0,29,Not_Eligible,35200.0,41100.0,70400.0,0.36860986546754615,0.0,0.0,4.589237668120276,2.6082725060192633,0.7062780269053017,32586.205772889454,23466.666666666668,2.1604233548543363,Fair,Moderate,98.04136253009632
58.0,Female,Married,Post Graduate,89900.0,Private,36.0,Mid-size,Own,0.0,3,2,9300.0,0.0,10600.0,20400.0,15700.0,No,0.0,755.0,116000.0,32500.0,E-commerce Shopping EMI,86000.0,6,High_Risk,16272.0,56000.0,33900.0,0.6229143492700455,0.0,0.0,1.6518353726178885,0.5803571428467793,0.07971820541334843,14333.330944444842,11300.0,2.3651166730908058,Excellent,Senior/Veteran,86.06863777263025
32.0,Male,Married,Post Graduate,46200.0,Private,3.6,Startup,Rented,12000.0,2,1,12900.0,24500.0,2500.0,11000.0,4800.0,No,0.0,589.0,168600.0,96500.0,Home Appliances EMI,169000.0,29,Not_Eligible,500.0,67700.0,-21500.0,1.4653679653362475,0.25974025973463766,0.0,5.738095237971037,1.4254062038194182,0.304834054833505,5827.58600594531,-10750.0,-3.6893492390118867,Poor,Established,5.0
27.0,Male,Single,Professional,84600.0,Private,0.6,Large Indian,Own,0.0,2,1,5400.0,0.0,10100.0,19500.0,7500.0,No,0.0,821.0,598800.0,170200.0,Personal Loan EMI,632000.0,56,Eligible,22228.8,42500.0,42100.0,0.5023640661879154,0.0,0.0,9.089834515258985,4.004705882258713,0.6225374310474562,11285.714084183677,21050.0,3.730379813118827,Excellent,Probation/Junior,100.0
27.0,Male,Single,Graduate,87200.0,Private,0.5,Mid-size,Family,0.0,2,1,0.0,7400.0,4600.0,20300.0,4700.0,Yes,21700.0,655.0,604300.0,261100.0,Vehicle EMI,154000.0,50,Eligible,8778.0,37000.0,28500.0,0.42431192660063866,0.24885321100632052,0.24885321100632052,9.924311926491695,4.448040885784531,0.14717125382248933,3079.9999384000016,14250.0,9.253246935307386,Fair,Probation/Junior,100.0
38.0,Male,Married,Graduate,15000.0,Private,4.1,MNC,Rented,5100.0,5,4,8100.0,0.0,1500.0,2900.0,2500.0,Yes,2400.0,579.0,83800.0,28700.0,Personal Loan EMI,472000.0,55,Not_Eligible,500.0,20100.0,-7500.0,1.3399999999106667,0.49999999996666666,0.15999999998933334,7.4999999995,1.2755555554988642,2.6222222222076543,8581.818025785127,-1500.0,-0.8739406937540958,Poor,Established,5.0
32.0,Male,Married,High School,67000.0,Private,1.9,Large Indian,Family,0.0,5,4,5500.0,0.0,10000.0,16500.0,10000.0,Yes,10300.0,553.0,490700.0,117600.0,E-commerce Shopping EMI,83000.0,9,Not_Eligible,4527.6,42000.0,14700.0,0.6268656716324349,0.1537313432812876,0.1537313432812876,9.079104477476433,2.2485659655401804,0.10323383084564275,9222.221197530978,2940.0,1.5939760805500507,Poor,Moderate,94.09357609710611
27.0,Female,Married,Graduate,18000.0,Government,0.5,MNC,Rented,2900.0,2,1,7600.0,20300.0,2500.0,3300.0,3000.0,No,0.0,761.0,15500.0,4700.0,Personal Loan EMI,255000.0,42,Not_Eligible,500.0,39600.0,-21600.0,2.199999999877778,0.1611111111021605,0.0,1.1222222221598765,0.11868686868387154,1.18055555555009,6071.428426870752,-10800.0,-3.5576471429434458,Excellent,Probation/Junior,5.0
32.0,Male,Married,Graduate,31600.0,Government,10.0,MNC,Rented,5400.0,2,1,12400.0,10900.0,3200.0,9000.0,5800.0,No,0.0,747.0,19500.0,9300.0,Personal Loan EMI,764000.0,42,Not_Eligible,500.0,46700.0,-15100.0,1.4778481012190554,0.1708860759439593,0.0,0.9113924050344496,0.19914346894648516,2.0147679324841383,18190.475757369626,-7550.0,-0.8301047317606486,Good,Senior/Veteran,5.0
48.0,Female,Married,Graduate,76200.0,Private,17.1,Large Indian,Own,0.0,3,2,14100.0,0.0,8300.0,12000.0,5300.0,Yes,10100.0,696.0,224200.0,98400.0,Education EMI,209000.0,43,Eligible,9240.0,39700.0,26400.0,0.5209973753212468,0.13254593175679075,0.13254593175679075,4.2335958004693754,1.9759036144181545,0.22856517935233098,4860.465003245,8800.0,5.431579072566708,Fair,Senior/Veteran,94.87951807209078
48.0,Female,Married,Graduate,58100.0,Self-employed,4.9,Large Indian,Rented,8900.0,3,2,11200.0,0.0,6800.0,15100.0,10100.0,Yes,17300.0,611.0,76500.0,32700.0,Personal Loan EMI,408000.0,21,Not_Eligible,500.0,52100.0,-11300.0,0.8967297762324142,0.4509466437099665,0.29776247848024506,1.879518072256807,0.4711815561891761,0.5851979345946856,19428.570503401403,-3766.6666666666665,-0.5816176747249658,Poor,Established,35.05126062265508
27.0,Female,Single,Graduate,83600.0,Private,0.8,Mid-size,Rented,17900.0,1,0,0.0,0.0,11600.0,18800.0,13100.0,No,0.0,850.0,329400.0,100600.0,Home Appliances EMI,61000.0,21,Eligible,10656.0,61400.0,22200.0,0.734449760756765,0.214114832533324,0.0,5.143540669794934,1.638436482058006,0.0608054226474673,2904.761766439916,22200.0,7.642623312123032,Excellent,Probation/Junior,82.43620154974883
48.0,Female,Married,Post Graduate,51800.0,Private,3.1,Small,Family,0.0,3,2,7300.0,7900.0,4300.0,11900.0,4100.0,Yes,14400.0,599.0,296900.0,169800.0,Home Appliances EMI,159000.0,35,Not_Eligible,532.0,35500.0,1900.0,0.6853281853149551,0.27799227798691134,0.27799227798691134,9.009652509478578,3.4028056111542524,0.2557915057910943,4542.857013061229,633.3333333333334,0.41823900556831206,Poor,Established,93.17374517480359
48.0,Male,Married,High School,54000.0,Private,4.8,Mid-size,Own,12353.0,2,1,0.0,0.0,4900.0,9800.0,7500.0,Yes,11600.0,714.0,390200.0,155900.0,Personal Loan EMI,208000.0,24,Not_Eligible,7777.0,34553.0,7847.0,0.6398703703585209,0.44357407406585975,0.21481481481083675,10.112962962775686,3.377895261339937,0.3209876543204923,8666.666305555571,3923.5,0.9054231145445665,Good,Established,93.76018518670814
58.0,Female,Married,Graduate,70600.0,Government,18.9,Startup,Rented,20200.0,4,3,0.0,24300.0,10400.0,17300.0,11300.0,No,0.0,784.0,544400.0,199600.0,Vehicle EMI,722000.0,32,Not_Eligible,500.0,83500.0,-12900.0,1.1827195467254574,0.286118980165919,0.0,10.538243625913058,2.390419161648019,0.8522190745976721,22562.499294921898,-3225.0,-0.5717451701962661,Excellent,Senior/Veteran,25.3345320702035
32.0,Male,Married,Professional,96200.0,Private,1.5,Mid-size,Own,0.0,3,2,0.0,0.0,9500.0,25900.0,17600.0,Yes,27500.0,709.0,517100.0,173900.0,Home Appliances EMI,264000.0,20,Not_Eligible,5495.0,53000.0,15700.0,0.550935550929824,0.28586278585981434,0.28586278585981434,7.182952182877517,2.160248447178134,0.22869022869003058,13199.999340000033,5233.333333333333,1.1893939987735307,Good,Moderate,95.80124223589067
32.0,Male,Married,Professional,43900.0,Private,0.5,Startup,Rented,14700.0,4,3,8300.0,0.0,3700.0,7700.0,8400.0,No,0.0,718.0,235600.0,110500.0,E-commerce Shopping EMI,133000.0,21,Not_Eligible,500.0,42800.0,1100.0,0.9749430523695912,0.3348519362110512,0.0,7.883826879091485,2.5817757008742577,0.25246772968820713,6333.333031746046,275.0,0.17368421876956866,Good,Probation/Junior,67.91343431480398
27.0,Female,Single,High School,71400.0,Private,0.8,Startup,Family,0.0,2,1,10900.0,24400.0,10400.0,17200.0,12500.0,Yes,21000.0,640.0,523500.0,275200.0,Vehicle EMI,1223000.0,81,Not_Eligible,500.0,75400.0,-25000.0,1.0560224089487953,0.2941176470547043,0.2941176470547043,11.186274509647252,2.8547717842027516,1.427404295049688,15098.765245694256,-12500.0,-1.6557645338232896,Poor,Probation/Junior,37.79206620511013
58.0,Female,Married,Post Graduate,183800.0,Private,34.4,Mid-size,Rented,46000.0,3,2,5200.0,7200.0,18200.0,47900.0,18300.0,Yes,37700.0,669.0,778300.0,373600.0,E-commerce Shopping EMI,63000.0,18,Not_Eligible,1155.0,142800.0,3300.0,0.7769314472210177,0.4553862894425713,0.20511425462347596,6.267138193654694,2.0698060941713585,0.028563656147973994,3499.999805555566,1100.0,0.9428571949687076,Fair,Senior/Veteran,77.31747443219538
38.0,Male,Married,Graduate,35600.0,Private,1.1,Startup,Rented,10600.0,2,1,4400.0,21700.0,2900.0,10000.0,4300.0,No,0.0,634.0,43000.0,74000.0,Personal Loan EMI,582000.0,47,Not_Eligible,500.0,53900.0,-18300.0,1.5140449437776953,0.2977528089804002,0.0,3.2865168538402663,1.3729128014587586,1.3623595505586086,12382.978459936628,-9150.0,-1.4778350828703466,Poor,Moderate,5.0
48.0,Female,Married,Graduate,18000.0,Private,26.0,MNC,Rented,5300.0,5,4,6000.0,16100.0,1000.0,4700.0,2900.0,Yes,5200.0,683.0,119000.0,41100.0,Personal Loan EMI,796000.0,39,Not_Eligible,500.0,36000.0,-23200.0,1.9999999998888889,0.583333333300926,0.2888888888728395,8.894444443950308,0.9975728155097676,3.685185185168124,20410.25588691652,-4640.0,-1.1366834461754638,Fair,Senior/Veteran,5.0
48.0,Female,Married,High School,20100.0,Private,24.5,Large Indian,Rented,4700.0,3,2,0.0,21000.0,2600.0,5900.0,1900.0,Yes,2300.0,644.0,64300.0,31400.0,Personal Loan EMI,765000.0,54,Not_Eligible,500.0,36100.0,-18300.0,1.7960199004081583,0.3482587064503354,0.11442786069082449,4.761194029613871,0.8177083333120388,3.1716417910316266,14166.666404320993,-6100.0,-1.2917647297127381,Poor,Senior/Veteran,5.0
48.0,Male,Married,Graduate,44700.0,Self-employed,9.4,MNC,Rented,7200.0,3,2,13300.0,0.0,4200.0,11000.0,7500.0,No,0.0,628.0,267400.0,106000.0,E-commerce Shopping EMI,188000.0,9,Not_Eligible,540.0,43200.0,1500.0,0.9664429529985136,0.16107382549975227,0.0,8.353467561334375,2.453703703646905,0.35048471290016686,20888.886567901493,500.0,0.07180851861358363,Poor,Senior/Veteran,67.95308227835345
38.0,Female,Single,Graduate,54800.0,Government,5.1,Large Indian,Family,0.0,1,0,0.0,0.0,4700.0,8600.0,4500.0,No,0.0,798.0,36700.0,12200.0,Education EMI,197000.0,42,Eligible,19536.0,17800.0,37000.0,0.32481751824224786,0.0,0.0,0.8923357664070741,0.685393258388461,0.29957420924528655,4690.476078798189,37000.0,7.8883250592319305,Excellent,Established,88.4269662919423
27.0,Female,Married,Graduate,20000.0,Government,0.7,Large Indian,Own,0.0,3,2,0.0,0.0,1900.0,4600.0,3700.0,No,0.0,727.0,83000.0,19500.0,Education EMI,246000.0,19,Not_Eligible,4900.0,10200.0,9800.0,0.5099999999745,0.0,0.0,5.12499999974375,1.911764705694925,1.024999999995729,12947.367739612224,3266.6666666666665,0.7569106088846288,Good,Probation/Junior,94.55882352847462
27.0,Male,Married,Graduate,29100.0,Self-employed,0.5,Large Indian,Own,0.0,3,2,0.0,0.0,3300.0,5000.0,5700.0,No,0.0,678.0,174200.0,102300.0,E-commerce Shopping EMI,27000.0,10,Eligible,6795.0,14000.0,15100.0,0.48109965634085566,0.0,0.0,9.5017182127319,7.307142856620918,0.07731958762864456,2699.9997300000273,5033.333333333333,5.59259314978052,Fair,Probation/Junior,100.0
